origin,des,type,size,flow,extra,dis
node_10_B,node_06_C,Normal,18,1,1,4
node_16_A,node_17_C,Normal,2521,1,0,2
node_03_A,node_14_B,Normal,880,1,0,2
node_21_A,node_26_C,Normal,105,1,0,2
node_05_B,node_12_B,Normal,1561,1,0,4
node_07_B,node_08_B,Normal,306,1,0,4
node_03_A,node_11_A,Normal,243,1,0,1
node_21_A,node_22_C,Normal,88,1,0,2
node_27_B,node_24_B,Normal,153,1,1,4
node_10_C,node_04_C,Normal,131,1,0,4
node_05_C,node_07_B,Normal,211,1,0,4
node_06_B,node_12_A,Normal,410,1,0,3
node_19_B,node_15_B,Normal,10,1,0,4
node_21_A,node_23_A,Normal,1869,1,0,1
node_21_A,node_11_A,Normal,297,1,0,1
node_26_A,node_15_A,Normal,79,1,1,1
node_06_A,node_25_C,Normal,11,1,1,2
node_08_C,node_17_B,Normal,600,1,0,4
node_12_B,node_01_B,Normal,824,1,0,4
node_23_A,node_21_C,Normal,1230,1,0,2
node_07_B,node_11_C,Normal,107,1,0,4
node_23_B,node_11_A,Normal,328,1,0,3
node_04_A,node_14_A,Normal,7369,1,0,1
node_14_B,node_01_C,Normal,22254,1,0,4
node_10_A,node_14_A,Normal,250,1,0,1
node_10_C,node_27_A,Normal,365,1,0,3
node_23_B,node_14_B,Normal,2300,1,0,4
node_11_C,node_12_C,Normal,1077,1,0,4
node_15_A,node_04_A,Normal,2034,1,0,1
node_21_A,node_12_B,Normal,200,1,0,2
node_20_B,node_11_C,Normal,2662,1,0,4
node_03_A,node_01_B,Normal,127,1,0,2
node_12_A,node_04_C,Normal,3078,1,0,2
node_08_A,node_20_A,Normal,1295,1,0,1
node_27_A,node_13_A,Normal,2138,1,0,1
node_12_C,node_09_C,Normal,526,1,0,4
node_27_C,node_26_C,Normal,11957,1,0,4
node_02_C,node_08_B,Normal,18820,1,0,4
node_15_A,node_23_C,Normal,449,1,0,2
node_14_B,node_27_C,Normal,60468,1,0,4
node_12_B,node_11_A,Normal,1378,1,0,3
node_27_A,node_20_C,Normal,6317,1,0,2
node_19_A,node_08_A,Normal,29,1,0,1
node_20_B,node_08_C,Normal,3570,1,0,4
node_14_C,node_02_C,Normal,5105,1,0,4
node_10_C,node_09_B,Normal,116,1,0,4
node_12_B,node_14_B,Normal,4803,1,0,4
node_15_B,node_14_A,Normal,532,1,0,3
node_20_A,node_11_B,Normal,863,1,0,2
node_25_A,node_15_C,Normal,14,1,1,2
node_17_C,node_09_A,Normal,311,1,0,3
node_26_B,node_01_C,Normal,105,1,0,4
node_21_C,node_12_A,Normal,419,1,0,3
node_09_C,node_27_A,Normal,3053,1,0,3
node_21_C,node_27_C,Normal,3798,1,0,4
node_14_A,node_05_B,Normal,2205,1,0,2
node_17_B,node_16_B,Normal,566,1,0,4
node_09_B,node_11_C,Normal,2342,1,0,4
node_25_C,node_04_A,Normal,237,1,0,3
node_10_A,node_01_A,Normal,237,1,0,1
node_25_C,node_14_B,Normal,132,1,0,4
node_18_B,node_02_C,Normal,52,1,0,4
node_21_A,node_02_A,Normal,155,1,0,1
node_12_A,node_04_A,Normal,6570,1,0,1
node_22_B,node_02_C,Normal,722,1,0,4
node_20_C,node_23_C,Normal,5225,1,0,4
node_18_A,node_20_B,Normal,167,1,0,2
node_09_A,node_08_A,Normal,1158,1,0,1
node_02_C,node_04_A,Normal,22598,1,0,3
node_23_B,node_15_B,Normal,197,1,0,4
node_21_A,node_26_A,Normal,89,1,0,1
node_01_B,node_27_C,Normal,8074,1,0,4
node_12_C,node_14_A,Normal,387,1,0,3
node_14_A,node_20_C,Normal,3341,1,0,2
node_10_A,node_02_C,Normal,647,1,0,2
node_21_B,node_04_C,Normal,233,1,0,4
node_01_B,node_04_A,Normal,5459,1,0,3
node_15_A,node_01_A,Normal,412,1,0,1
node_02_A,node_14_A,Normal,749,1,0,1
node_15_C,node_09_A,Normal,1420,1,0,3
node_25_B,node_22_A,Normal,298,1,0,3
node_24_C,node_04_A,Normal,6,1,0,3
node_09_C,node_23_A,Normal,1782,1,0,3
node_10_C,node_19_A,Normal,5,1,1,3
node_21_A,node_27_B,Normal,1654,1,0,2
node_21_B,node_02_B,Normal,183,1,0,4
node_25_C,node_21_A,Normal,4,1,1,3
node_22_A,node_08_B,Normal,2812,1,0,2
node_07_C,node_18_B,Normal,14,1,1,4
node_02_B,node_19_B,Normal,41,1,1,4
node_15_C,node_23_A,Normal,2521,1,0,3
node_14_C,node_26_C,Normal,1983,1,0,4
node_22_B,node_14_C,Normal,294,1,0,4
node_25_B,node_04_B,Normal,1344,1,0,4
node_06_B,node_14_A,Normal,292,1,0,3
node_08_B,node_19_C,Normal,90,1,1,4
node_01_A,node_16_C,Normal,427,1,0,2
node_16_A,node_09_A,Normal,975,1,0,1
node_11_B,node_22_A,Normal,1663,1,0,3
node_04_C,node_01_C,Normal,2307,1,0,4
node_27_C,node_16_A,Normal,6427,1,0,3
node_02_B,node_09_C,Normal,1931,1,0,4
node_26_B,node_22_A,Normal,115,1,0,3
node_25_C,node_06_A,Normal,5,1,1,3
node_27_C,node_20_B,Normal,13147,1,0,4
node_15_A,node_02_B,Normal,826,1,0,2
node_03_A,node_06_A,Normal,47,1,1,1
node_01_A,node_04_A,Normal,3819,1,0,1
node_09_C,node_11_B,Normal,900,1,0,4
node_01_C,node_11_A,Normal,1801,1,0,3
node_19_B,node_18_A,Normal,7,1,0,3
node_03_B,node_18_A,Normal,189,1,0,3
node_17_B,node_18_A,Normal,101,1,0,3
node_03_A,node_19_A,Normal,668,1,0,1
node_09_C,node_26_C,Normal,937,1,0,4
node_14_C,node_20_B,Normal,3823,1,0,4
node_13_B,node_04_C,Normal,366,1,0,4
node_21_B,node_15_B,Normal,73,1,0,4
node_21_A,node_13_B,Normal,54,1,0,2
node_04_A,node_05_B,Normal,20411,1,0,2
node_04_A,node_11_B,Normal,7236,1,0,2
node_11_B,node_09_B,Normal,6390,1,0,4
node_11_C,node_01_A,Normal,572,1,0,3
node_15_C,node_01_A,Normal,989,1,0,3
node_15_A,node_21_A,Normal,102,1,0,1
node_20_C,node_27_C,Normal,14962,1,0,4
node_05_B,node_02_C,Normal,3523,1,0,4
node_03_A,node_09_A,Normal,217,1,0,1
node_07_B,node_04_A,Normal,873,1,0,3
node_08_A,node_24_B,Normal,2,1,1,2
node_04_C,node_07_C,Normal,2505,1,0,4
node_15_C,node_27_B,Normal,8517,1,0,4
node_20_A,node_06_A,Normal,468,1,0,1
node_15_C,node_09_B,Normal,2370,1,0,4
node_07_B,node_14_B,Normal,581,1,0,4
node_09_C,node_27_B,Normal,6210,1,0,4
node_02_C,node_11_A,Normal,6547,1,0,3
node_10_A,node_06_B,Normal,120,1,0,2
node_20_A,node_03_B,Normal,445,1,0,2
node_05_B,node_09_C,Normal,1250,1,0,4
node_11_A,node_12_B,Normal,5181,1,0,2
node_07_B,node_25_C,Normal,1,1,1,4
node_09_C,node_02_A,Normal,1022,1,0,3
node_05_C,node_25_A,Normal,2,1,1,3
node_02_C,node_20_C,Normal,8762,1,0,4
node_20_A,node_23_B,Normal,498,1,1,2
node_13_C,node_11_A,Normal,118,1,0,3
node_13_A,node_02_B,Normal,571,1,0,2
node_03_B,node_22_A,Normal,796,1,0,3
node_11_C,node_02_C,Normal,2295,1,0,4
node_26_C,node_14_B,Normal,2211,1,0,4
node_09_A,node_23_B,Normal,818,1,0,2
node_18_A,node_20_C,Normal,139,1,0,2
node_15_A,node_11_C,Normal,502,1,0,2
node_26_C,node_14_A,Normal,247,1,0,3
node_06_B,node_25_B,Normal,45,1,1,4
node_20_B,node_19_A,Normal,199,1,1,3
node_12_A,node_24_C,Normal,3,1,1,2
node_26_C,node_25_C,Normal,5,1,1,4
node_13_B,node_15_A,Normal,18,1,1,3
node_11_C,node_27_A,Normal,2921,1,0,3
node_10_A,node_19_A,Normal,76,1,1,1
node_01_A,node_10_C,Normal,204,1,0,2
node_08_A,node_12_A,Normal,871,1,0,1
node_19_A,node_09_B,Normal,133,1,0,2
node_13_B,node_22_A,Normal,156,1,0,3
node_14_A,node_06_A,Normal,748,1,0,1
node_15_A,node_24_B,Normal,7,1,1,2
node_03_C,node_08_A,Normal,124,1,0,3
node_23_A,node_01_A,Normal,1750,1,0,1
node_11_A,node_01_C,Normal,2395,1,0,2
node_20_A,node_16_C,Normal,532,1,0,2
node_26_A,node_02_C,Normal,1541,1,0,2
node_07_C,node_12_B,Normal,379,1,0,4
node_06_A,node_03_A,Normal,133,1,0,1
node_20_A,node_22_B,Normal,484,1,0,2
node_02_A,node_03_A,Normal,191,1,0,1
node_01_A,node_17_B,Normal,405,1,0,2
node_27_B,node_22_A,Normal,13775,1,0,3
node_04_A,node_27_A,Normal,15165,1,0,1
node_06_A,node_02_A,Normal,293,1,0,1
node_20_B,node_14_C,Normal,5112,1,0,4
node_08_A,node_03_B,Normal,1389,1,0,2
node_03_B,node_22_C,Normal,130,1,0,4
node_07_C,node_04_C,Normal,953,1,0,4
node_06_C,node_27_B,Normal,850,1,0,4
node_06_A,node_11_C,Normal,339,1,0,2
node_10_A,node_09_C,Normal,322,1,0,2
node_19_A,node_27_A,Normal,366,1,0,1
node_25_A,node_21_B,Normal,10,1,1,2
node_14_A,node_01_A,Normal,3544,1,0,1
node_17_A,node_25_B,Normal,7,1,1,2
node_12_B,node_24_C,Normal,1,1,1,4
node_12_C,node_02_A,Normal,617,1,0,3
node_15_C,node_12_B,Normal,2701,1,0,4
node_20_B,node_09_C,Normal,5154,1,0,4
node_08_B,node_19_B,Normal,141,1,1,4
node_10_B,node_27_B,Normal,2984,1,0,4
node_26_A,node_22_C,Normal,460,1,0,2
node_14_B,node_19_B,Normal,555,1,1,4
node_14_A,node_06_B,Normal,1151,1,0,2
node_01_C,node_04_B,Normal,14406,1,0,4
node_27_A,node_17_B,Normal,1994,1,0,2
node_25_B,node_21_C,Normal,25,1,1,4
node_10_A,node_06_A,Normal,78,1,1,1
node_06_B,node_23_A,Normal,3546,1,0,3
node_06_C,node_26_C,Normal,116,1,0,4
node_23_B,node_12_A,Normal,201,1,0,3
node_18_B,node_03_A,Normal,29,1,0,3
node_22_B,node_12_A,Normal,198,1,0,3
node_06_A,node_26_A,Normal,470,1,0,1
node_06_A,node_22_B,Normal,93,1,0,2
node_07_B,node_19_C,Normal,1,1,1,4
node_15_A,node_10_A,Normal,172,1,0,1
node_12_A,node_06_A,Normal,958,1,0,1
node_18_A,node_22_C,Normal,85,1,0,2
node_06_A,node_18_A,Normal,58,1,0,1
node_13_A,node_08_C,Normal,478,1,0,2
node_12_A,node_23_A,Normal,3725,1,0,1
node_10_A,node_27_A,Normal,877,1,0,1
node_19_A,node_12_B,Normal,82,1,0,2
node_14_B,node_02_C,Normal,22131,1,0,4
node_03_C,node_19_A,Normal,289,1,0,3
node_08_C,node_24_C,Normal,4,1,1,4
node_17_A,node_15_A,Normal,26,1,1,1
node_08_C,node_23_A,Normal,1526,1,0,3
node_23_A,node_22_A,Normal,5732,1,0,1
node_26_C,node_19_C,Normal,3,1,1,4
node_03_B,node_27_B,Normal,1294,1,0,4
node_03_A,node_13_A,Normal,56,1,0,1
node_09_A,node_13_A,Normal,702,1,0,1
node_23_A,node_09_A,Normal,1977,1,0,1
node_18_A,node_10_A,Normal,32,1,0,1
node_16_C,node_23_A,Normal,445,1,0,3
node_09_A,node_20_C,Normal,3465,1,0,2
node_04_A,node_13_A,Normal,4379,1,0,1
node_04_B,node_02_B,Normal,28904,1,0,4
node_03_A,node_18_A,Normal,525,1,0,1
node_15_C,node_04_B,Normal,36858,1,0,4
node_05_B,node_12_C,Normal,1407,1,0,4
node_17_B,node_22_B,Normal,159,1,0,4
node_03_B,node_09_C,Normal,223,1,0,4
node_04_C,node_08_A,Normal,1915,1,0,3
node_19_A,node_11_B,Normal,44,1,0,2
node_04_A,node_22_B,Normal,4626,1,0,2
node_20_A,node_18_C,Normal,120,1,0,2
node_06_A,node_27_B,Normal,1994,1,0,2
node_07_C,node_25_B,Normal,20,1,1,4
node_20_A,node_17_C,Normal,606,1,0,2
node_08_A,node_16_A,Normal,1930,1,0,1
node_02_C,node_20_B,Normal,12101,1,0,4
node_05_B,node_18_C,Normal,34,1,1,4
node_17_B,node_11_A,Normal,201,1,0,3
node_13_B,node_25_B,Normal,6,1,1,4
node_26_A,node_04_C,Normal,1723,1,0,2
node_22_C,node_01_C,Normal,116,1,0,4
node_04_C,node_01_A,Normal,1890,1,0,3
node_02_A,node_08_A,Normal,451,1,0,1
node_25_A,node_26_A,Normal,24,1,1,1
node_17_A,node_07_B,Normal,68,1,0,2
node_23_B,node_01_C,Normal,212,1,0,4
node_19_A,node_03_A,Normal,230,1,0,1
node_23_A,node_12_C,Normal,1787,1,0,2
node_25_A,node_09_B,Normal,192,1,0,2
node_25_C,node_08_B,Normal,65,1,0,4
node_06_B,node_24_A,Normal,1,1,1,3
node_20_C,node_23_B,Normal,2070,1,0,4
node_11_B,node_27_B,Normal,6061,1,0,4
node_21_A,node_13_C,Normal,43,1,0,2
node_06_C,node_15_B,Normal,80,1,0,4
node_07_C,node_25_A,Normal,14,1,1,3
node_21_C,node_20_A,Normal,434,1,0,3
node_04_C,node_09_A,Normal,2771,1,0,3
node_20_A,node_01_A,Normal,841,1,0,1
node_19_A,node_04_B,Normal,1119,1,0,2
node_12_C,node_26_C,Normal,534,1,0,4
node_08_A,node_18_A,Normal,700,1,0,1
node_15_C,node_13_A,Normal,450,1,0,3
node_15_C,node_23_C,Normal,1371,1,0,4
node_12_B,node_08_B,Normal,1964,1,0,4
node_22_C,node_12_C,Normal,140,1,0,4
node_10_A,node_11_B,Normal,176,1,0,2
node_13_B,node_05_B,Normal,166,1,0,4
node_19_C,node_04_A,Normal,50,1,0,3
node_22_A,node_20_B,Normal,1942,1,0,2
node_02_A,node_16_B,Normal,549,1,1,2
node_09_A,node_23_C,Normal,2078,1,0,2
node_17_A,node_01_A,Normal,91,1,0,1
node_17_A,node_19_C,Normal,7,1,1,2
node_09_B,node_16_B,Normal,1496,1,0,4
node_26_C,node_09_B,Normal,456,1,0,4
node_04_B,node_08_A,Normal,11923,1,0,3
node_25_A,node_27_A,Normal,355,1,0,1
node_06_B,node_08_B,Normal,1135,1,0,4
node_23_A,node_16_B,Normal,1326,1,0,2
node_04_C,node_02_B,Normal,4491,1,0,4
node_01_C,node_02_A,Normal,1537,1,0,3
node_15_A,node_20_A,Normal,266,1,0,1
node_23_C,node_04_A,Normal,3284,1,0,3
node_10_B,node_04_C,Normal,296,1,0,4
node_15_A,node_27_C,Normal,2348,1,0,2
node_19_A,node_22_B,Normal,43,1,0,2
node_20_A,node_16_A,Normal,958,1,0,1
node_06_C,node_02_B,Normal,66,1,0,4
node_10_C,node_08_A,Normal,84,1,0,3
node_22_C,node_08_A,Normal,128,1,0,3
node_27_B,node_04_C,Normal,19294,1,0,4
node_23_C,node_08_B,Normal,1315,1,0,4
node_19_A,node_02_C,Normal,171,1,0,2
node_19_A,node_13_A,Normal,25,1,0,1
node_19_A,node_23_C,Normal,123,1,0,2
node_04_A,node_21_A,Normal,2162,1,0,1
node_19_A,node_25_C,Normal,1,1,1,2
node_19_B,node_04_C,Normal,28,1,0,4
node_01_C,node_27_B,Normal,17193,1,0,4
node_08_B,node_04_C,Normal,6069,1,0,4
node_20_A,node_15_B,Normal,423,1,0,2
node_02_A,node_05_C,Normal,282,1,0,2
node_27_A,node_02_C,Normal,10248,1,0,2
node_27_A,node_22_C,Normal,2640,1,0,2
node_19_A,node_14_B,Normal,540,1,0,2
node_21_B,node_05_B,Normal,108,1,0,4
node_11_C,node_14_B,Normal,5004,1,0,4
node_06_C,node_04_C,Normal,129,1,0,4
node_05_C,node_06_B,Normal,149,1,0,4
node_04_A,node_08_A,Normal,5963,1,0,1
node_04_A,node_12_B,Normal,14451,1,0,2
node_02_B,node_07_C,Normal,1168,1,0,4
node_08_B,node_20_B,Normal,10445,1,0,4
node_15_B,node_02_C,Normal,1495,1,0,4
node_10_A,node_17_C,Normal,342,1,0,2
node_14_A,node_25_B,Normal,175,1,0,2
node_04_B,node_11_C,Normal,19184,1,0,4
node_10_A,node_18_C,Normal,19,1,1,2
node_27_C,node_14_A,Normal,11135,1,0,3
node_11_C,node_04_C,Normal,2039,1,0,4
node_22_A,node_16_B,Normal,712,1,0,2
node_27_C,node_04_B,Normal,82763,1,0,4
node_16_A,node_02_A,Normal,502,1,0,1
node_02_C,node_14_B,Normal,27653,1,0,4
node_15_C,node_02_B,Normal,2791,1,0,4
node_22_C,node_02_B,Normal,233,1,0,4
node_13_B,node_17_B,Normal,132,1,0,4
node_01_C,node_04_C,Normal,2570,1,0,4
node_10_A,node_19_C,Normal,7,1,1,2
node_16_C,node_11_A,Normal,270,1,0,3
node_02_C,node_25_C,Normal,737,1,1,4
node_08_B,node_16_B,Normal,5697,1,0,4
node_07_B,node_09_C,Normal,116,1,0,4
node_16_C,node_20_C,Normal,750,1,0,4
node_01_C,node_15_B,Normal,879,1,0,4
node_04_B,node_16_B,Normal,14146,1,0,4
node_09_A,node_04_C,Normal,2391,1,0,2
node_22_A,node_27_C,Normal,4727,1,0,2
node_13_B,node_12_B,Normal,138,1,0,4
node_22_A,node_09_C,Normal,1546,1,0,2
node_23_A,node_11_B,Normal,1610,1,0,2
node_07_C,node_24_A,Normal,3,1,1,3
node_23_B,node_27_C,Normal,2506,1,0,4
node_11_C,node_04_A,Normal,4342,1,0,3
node_15_A,node_12_C,Normal,418,1,0,2
node_20_A,node_03_A,Normal,372,1,0,1
node_19_C,node_01_B,Normal,6,1,0,4
node_26_C,node_09_C,Normal,351,1,0,4
node_15_A,node_16_B,Normal,363,1,0,2
node_22_C,node_01_A,Normal,115,1,0,3
node_10_B,node_18_A,Normal,38,1,1,3
node_02_C,node_15_B,Normal,4254,1,0,4
node_06_A,node_01_C,Normal,256,1,0,2
node_17_A,node_26_A,Normal,61,1,0,1
node_26_A,node_20_B,Normal,793,1,0,2
node_26_A,node_11_B,Normal,375,1,0,2
node_13_C,node_27_C,Normal,667,1,0,4
node_17_B,node_13_A,Normal,344,1,0,3
node_11_B,node_19_B,Normal,37,1,1,4
node_25_C,node_21_B,Normal,6,1,1,4
node_01_C,node_02_B,Normal,2090,1,0,4
node_09_A,node_17_B,Normal,852,1,0,2
node_18_A,node_22_A,Normal,388,1,0,1
node_13_A,node_18_A,Normal,87,1,0,1
node_10_C,node_23_B,Normal,10,1,1,4
node_23_A,node_08_A,Normal,1104,1,0,1
node_06_B,node_17_A,Normal,42,1,1,3
node_17_A,node_11_C,Normal,107,1,0,2
node_06_B,node_12_B,Normal,649,1,0,4
node_22_B,node_09_B,Normal,590,1,0,4
node_20_C,node_16_B,Normal,3259,1,0,4
node_01_C,node_12_B,Normal,2008,1,0,4
node_03_C,node_14_A,Normal,109,1,0,3
node_26_C,node_22_A,Normal,324,1,0,3
node_09_C,node_04_B,Normal,13651,1,0,4
node_16_B,node_26_A,Normal,352,1,0,3
node_16_A,node_14_B,Normal,2894,1,0,2
node_27_A,node_25_A,Normal,747,1,0,1
node_01_A,node_02_B,Normal,1326,1,0,2
node_18_A,node_26_B,Normal,43,1,0,2
node_15_C,node_12_C,Normal,1639,1,0,4
node_25_A,node_02_B,Normal,81,1,0,2
node_17_C,node_05_C,Normal,42,1,1,4
node_04_B,node_20_B,Normal,27749,1,0,4
node_09_A,node_13_C,Normal,357,1,0,2
node_19_A,node_06_A,Normal,25,1,0,1
node_11_B,node_12_C,Normal,4082,1,0,4
node_08_C,node_22_C,Normal,606,1,0,4
node_19_A,node_05_B,Normal,48,1,0,2
node_05_B,node_11_B,Normal,909,1,0,4
node_20_A,node_19_A,Normal,75,1,1,1
node_19_B,node_17_A,Normal,3,1,1,3
node_12_A,node_22_C,Normal,1414,1,0,2
node_13_A,node_02_A,Normal,271,1,0,1
node_02_A,node_07_B,Normal,249,1,0,2
node_06_B,node_11_B,Normal,356,1,0,4
node_21_A,node_03_B,Normal,91,1,0,2
node_13_C,node_09_B,Normal,251,1,0,4
node_06_A,node_15_A,Normal,73,1,0,1
node_06_B,node_19_C,Normal,6,1,1,4
node_15_A,node_03_C,Normal,110,1,0,2
node_14_B,node_23_B,Normal,6907,1,0,4
node_18_C,node_04_C,Normal,34,1,0,4
node_25_A,node_15_B,Normal,11,1,1,2
node_13_B,node_23_A,Normal,244,1,0,3
node_27_C,node_02_B,Normal,16439,1,0,4
node_14_A,node_15_B,Normal,1037,1,0,2
node_11_B,node_09_C,Normal,4423,1,0,4
node_04_C,node_20_A,Normal,1853,1,0,3
node_13_A,node_23_A,Normal,701,1,0,1
node_12_C,node_04_C,Normal,1599,1,0,4
node_02_A,node_19_C,Normal,4,1,1,2
node_20_A,node_25_A,Normal,37,1,1,1
node_09_A,node_19_A,Normal,238,1,1,1
node_21_A,node_04_C,Normal,328,1,0,2
node_26_C,node_20_B,Normal,488,1,0,4
node_20_C,node_09_A,Normal,2347,1,0,3
node_19_A,node_06_B,Normal,65,1,0,2
node_17_C,node_14_B,Normal,1212,1,0,4
node_13_A,node_16_B,Normal,745,1,0,2
node_11_C,node_24_C,Normal,5,1,1,4
node_25_A,node_06_A,Normal,22,1,1,1
node_27_B,node_11_A,Normal,11338,1,0,3
node_11_A,node_27_B,Normal,8235,1,0,2
node_27_B,node_04_A,Normal,30480,1,0,3
node_05_B,node_26_C,Normal,937,1,0,4
node_13_C,node_09_C,Normal,200,1,0,4
node_03_B,node_23_A,Normal,1500,1,0,3
node_09_C,node_01_C,Normal,1248,1,0,4
node_26_A,node_20_C,Normal,606,1,0,2
node_06_A,node_02_B,Normal,460,1,0,2
node_02_B,node_09_A,Normal,1529,1,0,3
node_14_C,node_27_C,Normal,13890,1,0,4
node_11_A,node_04_A,Normal,7819,1,0,1
node_17_A,node_20_A,Normal,100,1,0,1
node_12_C,node_22_C,Normal,322,1,0,4
node_26_C,node_06_B,Normal,418,1,0,4
node_08_A,node_17_B,Normal,2674,1,0,2
node_06_C,node_04_A,Normal,650,1,0,3
node_17_A,node_08_A,Normal,106,1,0,1
node_11_C,node_19_A,Normal,47,1,1,3
node_26_A,node_17_A,Normal,77,1,1,1
node_06_C,node_11_B,Normal,64,1,0,4
node_16_A,node_06_C,Normal,100,1,1,2
node_12_A,node_04_B,Normal,19936,1,0,2
node_26_C,node_12_A,Normal,314,1,0,3
node_19_B,node_08_B,Normal,42,1,0,4
node_14_A,node_03_B,Normal,496,1,0,2
node_10_C,node_09_C,Normal,94,1,0,4
node_03_C,node_14_C,Normal,121,1,0,4
node_06_A,node_16_A,Normal,134,1,0,1
node_03_B,node_11_C,Normal,125,1,0,4
node_06_C,node_01_C,Normal,104,1,0,4
node_05_B,node_27_A,Normal,4587,1,0,3
node_25_A,node_16_B,Normal,46,1,0,2
node_05_C,node_25_C,Normal,1,1,1,4
node_20_B,node_08_B,Normal,12716,1,0,4
node_20_C,node_23_A,Normal,6598,1,0,3
node_21_A,node_15_A,Normal,32,1,0,1
node_10_C,node_19_C,Normal,1,1,1,4
node_03_C,node_08_B,Normal,388,1,0,4
node_05_B,node_27_B,Normal,9137,1,0,4
node_07_B,node_01_C,Normal,75,1,0,4
node_27_C,node_24_A,Normal,146,1,1,3
node_07_C,node_12_C,Normal,305,1,0,4
node_26_A,node_20_A,Normal,372,1,0,1
node_27_A,node_22_A,Normal,7854,1,0,1
node_05_C,node_14_B,Normal,986,1,0,4
node_27_C,node_24_B,Normal,81,1,1,4
node_09_B,node_11_B,Normal,2215,1,0,4
node_06_B,node_25_A,Normal,18,1,1,3
node_21_C,node_15_C,Normal,218,1,0,4
node_13_B,node_19_A,Normal,7,1,1,3
node_18_C,node_27_C,Normal,352,1,0,4
node_18_A,node_17_A,Normal,84,1,0,1
node_17_A,node_21_C,Normal,56,1,0,2
node_25_A,node_27_C,Normal,266,1,0,2
node_15_A,node_07_C,Normal,250,1,0,2
node_05_C,node_18_C,Normal,4,1,1,4
node_06_C,node_23_A,Normal,774,1,0,3
node_01_A,node_27_C,Normal,6174,1,0,2
node_02_A,node_06_A,Normal,410,1,0,1
node_27_B,node_01_B,Normal,14145,1,0,4
node_03_C,node_11_C,Normal,116,1,0,4
node_12_C,node_22_A,Normal,626,1,0,3
node_25_A,node_02_A,Normal,69,1,0,1
node_01_A,node_03_B,Normal,396,1,0,2
node_08_B,node_02_C,Normal,8509,1,0,4
node_20_B,node_19_B,Normal,69,1,1,4
node_23_C,node_04_C,Normal,840,1,0,4
node_21_B,node_23_A,Normal,1888,1,0,3
node_22_A,node_18_B,Normal,1051,1,0,2
node_07_B,node_01_B,Normal,108,1,0,4
node_26_C,node_23_C,Normal,613,1,0,4
node_08_A,node_14_B,Normal,6114,1,0,2
node_05_C,node_01_B,Normal,215,1,0,4
node_07_B,node_25_A,Normal,7,1,1,3
node_11_A,node_19_B,Normal,109,1,1,2
node_19_A,node_11_A,Normal,125,1,0,1
node_03_A,node_06_B,Normal,52,1,0,2
node_27_A,node_06_A,Normal,2381,1,0,1
node_10_A,node_01_C,Normal,236,1,0,2
node_02_A,node_14_B,Normal,4320,1,0,2
node_05_B,node_20_B,Normal,2085,1,0,4
node_05_B,node_26_A,Normal,894,1,0,3
node_04_A,node_07_B,Normal,3690,1,0,2
node_01_B,node_20_B,Normal,1750,1,0,4
node_15_A,node_23_B,Normal,171,1,0,2
node_06_C,node_27_A,Normal,350,1,0,3
node_02_B,node_24_C,Normal,10,1,1,4
node_23_A,node_15_B,Normal,1184,1,0,2
node_25_B,node_04_C,Normal,247,1,0,4
node_10_A,node_08_A,Normal,219,1,0,1
node_21_C,node_08_B,Normal,1964,1,0,4
node_20_A,node_09_A,Normal,1943,1,0,1
node_20_B,node_02_C,Normal,8431,1,0,4
node_21_B,node_25_B,Normal,9,1,1,4
node_11_A,node_15_A,Normal,1268,1,0,1
node_15_B,node_04_A,Normal,3092,1,0,3
node_23_B,node_08_B,Normal,702,1,0,4
node_14_A,node_26_A,Normal,883,1,0,1
node_09_B,node_27_A,Normal,5571,1,0,3
node_14_A,node_18_B,Normal,127,1,0,2
node_14_A,node_13_A,Normal,658,1,0,1
node_21_A,node_19_B,Normal,5,1,1,2
node_19_A,node_01_B,Normal,65,1,0,2
node_16_C,node_04_C,Normal,392,1,0,4
node_13_B,node_04_B,Normal,2167,1,0,4
node_08_C,node_14_C,Normal,1124,1,0,4
node_04_A,node_24_B,Normal,134,1,1,2
node_08_B,node_24_B,Normal,13,1,1,4
node_26_C,node_20_C,Normal,393,1,0,4
node_17_B,node_08_C,Normal,281,1,0,4
node_14_B,node_20_C,Normal,21218,1,0,4
node_25_C,node_17_A,Normal,4,1,1,3
node_21_C,node_22_B,Normal,278,1,0,4
node_16_C,node_14_C,Normal,349,1,0,4
node_02_B,node_12_A,Normal,1472,1,0,3
node_09_A,node_16_A,Normal,1007,1,0,1
node_19_C,node_03_A,Normal,16,1,0,3
node_09_C,node_01_A,Normal,773,1,0,3
node_21_A,node_01_C,Normal,167,1,0,2
node_08_A,node_10_B,Normal,1736,1,0,2
node_08_A,node_26_C,Normal,1424,1,0,2
node_03_A,node_08_B,Normal,454,1,0,2
node_16_C,node_08_B,Normal,2560,1,0,4
node_10_A,node_22_A,Normal,341,1,0,1
node_05_C,node_26_A,Normal,213,1,0,3
node_22_C,node_04_C,Normal,304,1,0,4
node_12_A,node_27_B,Normal,6046,1,0,2
node_07_B,node_18_B,Normal,8,1,1,4
node_11_C,node_01_C,Normal,786,1,0,4
node_23_B,node_25_A,Normal,6,1,1,3
node_05_B,node_12_A,Normal,1201,1,0,3
node_27_B,node_16_A,Normal,7386,1,0,3
node_27_B,node_20_B,Normal,14492,1,0,4
node_09_A,node_25_A,Normal,339,1,0,1
