origin,destination,fast_product_quantity,normal_product_quantity
node_16_C,node_27_C,147,1614
node_16_C,node_27_A,136,796
node_16_A,node_01_B,113,386
node_16_A,node_01_C,98,391
node_16_A,node_01_A,121,352
node_16_A,node_02_B,199,762
node_16_A,node_02_C,190,1169
node_16_A,node_02_A,130,502
node_16_A,node_03_B,33,229
node_16_A,node_03_C,44,267
node_16_A,node_03_A,49,266
node_16_A,node_04_B,1129,6197
node_16_A,node_04_C,192,956
node_16_A,node_04_A,411,2610
node_16_A,node_05_B,109,651
node_16_A,node_05_C,28,147
node_16_A,node_06_B,50,352
node_16_A,node_06_C,19,100
node_16_A,node_06_A,57,222
node_16_A,node_07_B,174,418
node_16_A,node_07_C,116,367
node_16_A,node_08_B,552,5266
node_16_A,node_08_C,117,1402
node_16_A,node_08_A,205,495
node_16_A,node_09_B,155,1643
node_16_A,node_09_C,111,1128
node_16_A,node_09_A,138,975
node_16_A,node_10_B,511,3814
node_16_A,node_10_C,299,2633
node_16_A,node_10_A,625,3323
node_16_A,node_11_B,54,338
node_16_A,node_11_C,67,416
node_16_A,node_11_A,200,774
node_16_A,node_12_B,83,602
node_16_A,node_12_C,59,389
node_16_A,node_12_A,132,416
node_16_A,node_13_B,555,4011
node_16_A,node_13_C,258,2442
node_16_A,node_13_A,629,5477
node_16_A,node_14_B,979,2894
node_16_A,node_14_C,221,719
node_16_A,node_14_A,215,544
node_16_A,node_15_B,86,254
node_16_A,node_15_C,69,189
node_16_A,node_15_A,79,114
node_16_A,node_17_B,381,2440
node_16_A,node_17_C,241,2521
node_16_A,node_17_A,77,316
node_16_A,node_18_B,12,105
node_16_A,node_18_C,9,69
node_16_A,node_18_A,32,241
node_16_A,node_19_B,8,18
node_16_A,node_19_C,3,15
node_16_A,node_19_A,46,70
node_16_A,node_20_B,580,2240
node_16_A,node_20_C,296,1749
node_16_A,node_20_A,147,1155
node_16_A,node_21_B,116,276
node_16_A,node_21_C,110,301
node_16_A,node_21_A,85,305
node_16_A,node_22_B,57,302
node_16_A,node_22_C,51,321
node_16_A,node_22_A,226,920
node_16_A,node_23_B,39,268
node_16_A,node_23_C,103,759
node_16_A,node_23_A,326,1296
node_16_A,node_24_B,7,0
node_16_A,node_24_C,3,0
node_16_A,node_24_A,13,2
node_16_A,node_25_B,137,67
node_16_A,node_25_C,95,29
node_16_A,node_25_A,121,18
node_16_A,node_26_B,38,208
node_16_A,node_26_C,62,480
node_16_A,node_26_A,76,396
node_16_A,node_27_B,482,5565
node_16_A,node_27_C,390,3045
node_16_A,node_27_A,446,1391
node_17_B,node_01_B,30,123
node_17_B,node_01_C,29,143
node_17_B,node_01_A,25,115
node_17_B,node_02_B,33,259
node_17_B,node_02_C,28,522
node_17_B,node_02_A,17,113
node_17_B,node_03_B,15,92
node_17_B,node_03_C,17,71
node_17_B,node_03_A,14,67
node_17_B,node_04_B,197,2263
node_17_B,node_04_C,32,262
node_17_B,node_04_A,76,1200
node_17_B,node_05_B,27,121
node_17_B,node_05_C,6,33
node_17_B,node_06_B,3,53
node_17_B,node_06_C,1,15
node_17_B,node_06_A,12,26
node_17_B,node_07_B,33,76
node_17_B,node_07_C,30,73
node_17_B,node_08_B,181,1389
node_17_B,node_08_C,36,281
node_17_B,node_08_A,59,127
node_17_B,node_09_B,41,327
node_17_B,node_09_C,36,212
node_17_B,node_09_A,47,215
node_17_B,node_10_B,81,335
node_17_B,node_10_C,44,189
node_17_B,node_10_A,97,361
node_17_B,node_11_B,12,105
node_17_B,node_11_C,16,136
node_17_B,node_11_A,36,201
node_17_B,node_12_B,21,141
node_17_B,node_12_C,12,87
node_17_B,node_12_A,25,125
node_17_B,node_13_B,34,266
node_17_B,node_13_C,26,196
node_17_B,node_13_A,53,344
node_17_B,node_14_B,207,985
node_17_B,node_14_C,54,164
node_17_B,node_14_A,46,138
node_17_B,node_15_B,23,74
node_17_B,node_15_C,20,64
node_17_B,node_15_A,19,29
node_17_B,node_16_B,104,566
node_17_B,node_16_C,58,339
node_17_B,node_16_A,151,540
node_17_B,node_18_B,11,47
node_17_B,node_18_C,3,30
node_17_B,node_18_A,22,101
node_17_B,node_19_B,1,6
node_17_B,node_19_C,3,7
node_17_B,node_19_A,8,10
node_17_B,node_20_B,149,421
node_17_B,node_20_C,80,357
node_17_B,node_20_A,33,133
node_17_B,node_21_B,58,97
node_17_B,node_21_C,29,73
node_17_B,node_21_A,37,61
node_17_B,node_22_B,36,159
node_17_B,node_22_C,7,44
node_17_B,node_22_A,45,207
node_17_B,node_23_B,7,58
node_17_B,node_23_C,23,113
node_17_B,node_23_A,63,251
node_17_B,node_24_C,0,0
node_17_B,node_24_A,2,0
node_17_B,node_25_B,34,15
node_17_B,node_25_C,17,2
node_17_B,node_25_A,20,3
node_17_B,node_26_B,8,33
node_17_B,node_26_C,9,63
node_17_B,node_26_A,15,74
node_17_B,node_27_B,117,2887
node_17_B,node_27_C,71,1193
node_17_B,node_27_A,83,715
node_17_C,node_01_B,47,160
node_17_C,node_01_C,56,195
node_17_C,node_01_A,50,160
node_17_C,node_02_B,69,349
node_17_C,node_02_C,72,687
node_17_C,node_02_A,49,164
node_17_C,node_03_B,23,142
node_17_C,node_03_C,23,94
node_17_C,node_03_A,34,81
node_17_C,node_04_B,331,2607
node_17_C,node_04_C,64,334
node_17_C,node_04_A,121,1331
node_17_C,node_05_B,29,184
node_17_C,node_05_C,7,42
node_17_C,node_06_B,8,65
node_17_C,node_06_C,2,11
node_17_C,node_06_A,13,44
node_17_C,node_07_B,33,77
node_17_C,node_07_C,28,88
node_17_C,node_08_B,230,1658
node_17_C,node_08_C,28,427
node_17_C,node_08_A,70,177
node_17_C,node_09_B,57,527
node_17_C,node_09_C,44,345
node_17_C,node_09_A,42,311
node_17_C,node_10_B,71,192
node_17_C,node_10_C,48,132
node_17_C,node_10_A,62,219
node_17_C,node_11_B,21,113
node_17_C,node_11_C,27,165
node_17_C,node_11_A,45,246
node_17_C,node_12_B,52,255
node_17_C,node_12_C,26,125
node_17_C,node_12_A,54,157
node_17_C,node_13_B,16,154
node_17_C,node_13_C,14,129
node_17_C,node_13_A,40,232
node_17_C,node_14_B,308,1212
node_17_C,node_14_C,85,228
node_17_C,node_14_A,81,191
node_17_C,node_15_B,21,81
node_17_C,node_15_C,23,59
node_17_C,node_15_A,27,25
node_17_C,node_16_B,129,534
node_17_C,node_16_C,66,318
node_17_C,node_16_A,135,547
node_17_C,node_18_B,18,63
node_17_C,node_18_C,2,37
node_17_C,node_18_A,35,152
node_17_C,node_19_B,2,10
node_17_C,node_19_C,2,4
node_17_C,node_19_A,13,10
node_17_C,node_20_B,161,437
node_17_C,node_20_C,120,433
node_17_C,node_20_A,35,186
node_17_C,node_21_B,58,63
node_17_C,node_21_C,46,94
node_17_C,node_21_A,41,62
node_17_C,node_22_B,49,244
node_17_C,node_22_C,14,125
node_17_C,node_22_A,82,306
node_17_C,node_23_B,25,66
node_17_C,node_23_C,47,187
node_17_C,node_23_A,107,356
node_17_C,node_24_B,0,0
node_17_C,node_24_C,0,0
node_17_C,node_24_A,1,0
node_17_C,node_25_B,34,21
node_17_C,node_25_C,23,3
node_17_C,node_25_A,23,3
node_17_C,node_26_B,6,51
node_17_C,node_26_C,16,98
node_17_C,node_26_A,28,102
node_17_C,node_27_B,214,3432
node_17_C,node_27_C,129,1267
node_17_C,node_27_A,160,937
node_17_A,node_01_B,43,88
node_17_A,node_01_C,50,91
node_17_A,node_01_A,46,91
node_17_A,node_02_B,54,187
node_17_A,node_02_C,63,331
node_17_A,node_02_A,31,87
node_17_A,node_03_B,8,39
node_17_A,node_03_C,11,29
node_17_A,node_03_A,15,55
node_17_A,node_04_B,401,1305
node_17_A,node_04_C,74,185
node_17_A,node_04_A,128,655
node_17_A,node_05_B,24,110
node_17_A,node_05_C,3,24
node_17_A,node_06_B,5,44
node_17_A,node_06_C,3,10
node_17_A,node_06_A,27,29
node_17_A,node_07_B,16,68
node_17_A,node_07_C,17,105
node_17_A,node_08_B,271,534
node_17_A,node_08_C,74,108
node_17_A,node_08_A,44,106
node_17_A,node_09_B,33,215
node_17_A,node_09_C,18,182
node_17_A,node_09_A,26,117
node_17_A,node_10_B,15,65
node_17_A,node_10_C,13,41
node_17_A,node_10_A,10,87
node_17_A,node_11_B,9,71
node_17_A,node_11_C,16,107
node_17_A,node_11_A,25,156
node_17_A,node_12_B,54,128
node_17_A,node_12_C,39,85
node_17_A,node_12_A,52,98
node_17_A,node_13_B,11,61
node_17_A,node_13_C,10,37
node_17_A,node_13_A,26,80
node_17_A,node_14_B,200,646
node_17_A,node_14_C,69,158
node_17_A,node_14_A,52,120
node_17_A,node_15_B,10,47
node_17_A,node_15_C,9,36
node_17_A,node_15_A,6,26
node_17_A,node_16_B,88,166
node_17_A,node_16_C,50,85
node_17_A,node_16_A,87,142
node_17_A,node_18_B,5,21
node_17_A,node_18_C,4,9
node_17_A,node_18_A,22,48
node_17_A,node_19_B,2,8
node_17_A,node_19_C,5,7
node_17_A,node_19_A,9,9
node_17_A,node_20_B,92,282
node_17_A,node_20_C,55,189
node_17_A,node_20_A,23,100
node_17_A,node_21_B,41,82
node_17_A,node_21_C,19,56
node_17_A,node_21_A,32,62
node_17_A,node_22_B,13,64
node_17_A,node_22_C,9,39
node_17_A,node_22_A,35,148
node_17_A,node_23_B,31,56
node_17_A,node_23_C,61,126
node_17_A,node_23_A,154,270
node_17_A,node_24_C,0,0
node_17_A,node_24_A,2,0
node_17_A,node_25_B,32,7
node_17_A,node_25_C,14,6
node_17_A,node_25_A,20,4
node_17_A,node_26_B,3,34
node_17_A,node_26_C,19,64
node_17_A,node_26_A,23,61
node_17_A,node_27_B,127,1806
node_17_A,node_27_C,90,653
node_17_A,node_27_A,67,457
node_18_B,node_01_B,6,18
node_18_B,node_01_C,2,14
node_18_B,node_01_A,5,15
node_18_B,node_02_B,4,25
node_18_B,node_02_C,3,52
node_18_B,node_02_A,3,7
node_18_B,node_03_B,9,40
node_18_B,node_03_C,15,14
node_18_B,node_03_A,23,29
node_18_B,node_04_B,30,343
node_18_B,node_04_C,3,27
node_18_B,node_04_A,15,193
node_18_B,node_05_B,1,15
node_18_B,node_05_C,1,5
node_18_B,node_06_B,2,4
node_18_B,node_06_C,0,0
node_18_B,node_06_A,1,6
node_18_B,node_07_B,1,3
node_18_B,node_07_C,1,3
node_18_B,node_08_B,24,74
node_18_B,node_08_C,0,26
node_18_B,node_08_A,10,17
node_18_B,node_09_B,12,36
node_18_B,node_09_C,7,25
node_18_B,node_09_A,6,26
node_18_B,node_10_B,1,2
node_18_B,node_10_C,1,4
node_18_B,node_10_A,2,6
node_18_B,node_11_B,11,10
node_18_B,node_11_C,6,26
node_18_B,node_11_A,7,21
node_18_B,node_12_B,5,23
node_18_B,node_12_C,0,20
node_18_B,node_12_A,6,15
node_18_B,node_13_B,0,5
node_18_B,node_13_C,0,5
node_18_B,node_13_A,2,3
node_18_B,node_14_B,45,150
node_18_B,node_14_C,14,21
node_18_B,node_14_A,7,18
node_18_B,node_15_B,2,16
node_18_B,node_15_C,3,7
node_18_B,node_15_A,3,4
node_18_B,node_16_B,9,19
node_18_B,node_16_C,4,4
node_18_B,node_16_A,4,13
node_18_B,node_17_B,14,40
node_18_B,node_17_C,14,43
node_18_B,node_17_A,3,10
node_18_B,node_19_B,1,0
node_18_B,node_19_C,0,0
node_18_B,node_19_A,7,3
node_18_B,node_20_B,31,47
node_18_B,node_20_C,15,43
node_18_B,node_20_A,11,13
node_18_B,node_21_B,4,3
node_18_B,node_21_C,8,7
node_18_B,node_21_A,6,6
node_18_B,node_22_B,17,21
node_18_B,node_22_C,6,12
node_18_B,node_22_A,44,68
node_18_B,node_23_B,1,6
node_18_B,node_23_C,3,12
node_18_B,node_23_A,16,240
node_18_B,node_25_B,6,0
node_18_B,node_25_C,5,0
node_18_B,node_25_A,11,0
node_18_B,node_26_B,0,6
node_18_B,node_26_C,0,6
node_18_B,node_26_A,2,4
node_18_B,node_27_B,11,190
node_18_B,node_27_C,7,153
node_18_B,node_27_A,11,94
node_18_C,node_01_B,3,14
node_18_C,node_01_C,4,17
node_18_C,node_01_A,3,10
node_18_C,node_02_B,4,31
node_18_C,node_02_C,3,62
node_18_C,node_02_A,1,25
node_18_C,node_03_B,17,60
node_18_C,node_03_C,8,53
node_18_C,node_03_A,30,49
node_18_C,node_04_B,17,368
node_18_C,node_04_C,3,34
node_18_C,node_04_A,8,212
node_18_C,node_05_B,3,16
node_18_C,node_05_C,0,4
node_18_C,node_06_B,0,16
node_18_C,node_06_C,0,3
node_18_C,node_06_A,1,4
node_18_C,node_07_B,1,4
node_18_C,node_07_C,0,8
node_18_C,node_08_B,11,120
node_18_C,node_08_C,1,37
node_18_C,node_08_A,1,36
node_18_C,node_09_B,5,60
node_18_C,node_09_C,3,52
node_18_C,node_09_A,4,47
node_18_C,node_10_B,0,4
node_18_C,node_10_C,0,3
node_18_C,node_10_A,0,8
node_18_C,node_11_B,1,11
node_18_C,node_11_C,2,25
node_18_C,node_11_A,3,40
node_18_C,node_12_B,3,31
node_18_C,node_12_C,0,10
node_18_C,node_12_A,3,11
node_18_C,node_13_B,0,11
node_18_C,node_13_C,0,6
node_18_C,node_13_A,4,10
node_18_C,node_14_B,22,246
node_18_C,node_14_C,8,40
node_18_C,node_14_A,3,19
node_18_C,node_15_B,3,21
node_18_C,node_15_C,6,8
node_18_C,node_15_A,2,3
node_18_C,node_16_B,3,43
node_18_C,node_16_C,2,18
node_18_C,node_16_A,1,21
node_18_C,node_17_B,5,16
node_18_C,node_17_C,6,18
node_18_C,node_17_A,0,4
node_18_C,node_19_B,2,0
node_18_C,node_19_C,0,1
node_18_C,node_19_A,6,0
node_18_C,node_20_B,8,44
node_18_C,node_20_C,4,56
node_18_C,node_20_A,1,37
node_18_C,node_21_B,2,2
node_18_C,node_21_C,3,7
node_18_C,node_21_A,3,3
node_18_C,node_22_B,4,32
node_18_C,node_22_C,1,40
node_18_C,node_22_A,36,113
node_18_C,node_23_B,0,11
node_18_C,node_23_C,1,19
node_18_C,node_23_A,9,244
node_18_C,node_24_A,0,0
node_18_C,node_25_B,9,1
node_18_C,node_25_C,7,0
node_18_C,node_25_A,8,2
node_18_C,node_26_B,0,5
node_18_C,node_26_C,1,14
node_18_C,node_26_A,0,14
node_18_C,node_27_B,13,332
node_18_C,node_27_C,6,352
node_18_C,node_27_A,7,142
node_18_A,node_01_B,13,68
node_18_A,node_01_C,12,75
node_18_A,node_01_A,12,69
node_18_A,node_02_B,14,171
node_18_A,node_02_C,11,230
node_18_A,node_02_A,10,93
node_18_A,node_03_B,60,211
node_18_A,node_03_C,44,120
node_18_A,node_03_A,83,202
node_18_A,node_04_B,104,1393
node_18_A,node_04_C,19,190
node_18_A,node_04_A,38,751
node_18_A,node_05_B,11,136
node_18_A,node_05_C,2,51
node_18_A,node_06_B,7,63
node_18_A,node_06_C,2,14
node_18_A,node_06_A,6,67
node_18_A,node_07_B,9,63
node_18_A,node_07_C,15,98
node_18_A,node_08_B,55,344
node_18_A,node_08_C,7,98
node_18_A,node_08_A,22,51
node_18_A,node_09_B,19,116
node_18_A,node_09_C,16,119
node_18_A,node_09_A,25,110
node_18_A,node_10_B,10,27
node_18_A,node_10_C,4,25
node_18_A,node_10_A,14,32
node_18_A,node_11_B,16,59
node_18_A,node_11_C,8,86
node_18_A,node_11_A,27,133
node_18_A,node_12_B,20,126
node_18_A,node_12_C,11,75
node_18_A,node_12_A,27,95
node_18_A,node_13_B,6,31
node_18_A,node_13_C,4,10
node_18_A,node_13_A,11,34
node_18_A,node_14_B,123,500
node_18_A,node_14_C,25,109
node_18_A,node_14_A,33,80
node_18_A,node_15_B,15,54
node_18_A,node_15_C,11,37
node_18_A,node_15_A,14,36
node_18_A,node_16_B,16,102
node_18_A,node_16_C,6,39
node_18_A,node_16_A,9,61
node_18_A,node_17_B,36,142
node_18_A,node_17_C,56,252
node_18_A,node_17_A,12,84
node_18_A,node_19_B,3,7
node_18_A,node_19_C,0,4
node_18_A,node_19_A,33,21
node_18_A,node_20_B,44,167
node_18_A,node_20_C,33,139
node_18_A,node_20_A,13,79
node_18_A,node_21_B,12,26
node_18_A,node_21_C,16,43
node_18_A,node_21_A,13,25
node_18_A,node_22_B,38,148
node_18_A,node_22_C,23,85
node_18_A,node_22_A,155,388
node_18_A,node_23_B,5,74
node_18_A,node_23_C,22,186
node_18_A,node_23_A,59,1034
node_18_A,node_24_B,0,1
node_18_A,node_24_C,0,0
node_18_A,node_24_A,4,3
node_18_A,node_25_B,32,28
node_18_A,node_25_C,16,13
node_18_A,node_25_A,41,16
node_18_A,node_26_B,1,43
node_18_A,node_26_C,4,77
node_18_A,node_26_A,11,79
node_18_A,node_27_B,84,673
node_18_A,node_27_C,23,674
node_18_A,node_27_A,40,463
node_19_B,node_01_B,1,8
node_19_B,node_01_C,2,12
node_19_B,node_01_A,0,13
node_19_B,node_02_B,4,27
node_19_B,node_02_C,2,54
node_19_B,node_02_A,0,11
node_19_B,node_03_B,3,25
node_19_B,node_03_C,7,64
node_19_B,node_03_A,2,64
node_19_B,node_04_B,17,321
node_19_B,node_04_C,2,28
node_19_B,node_04_A,5,145
node_19_B,node_05_B,1,13
node_19_B,node_05_C,0,5
node_19_B,node_06_B,0,2
node_19_B,node_06_C,0,0
node_19_B,node_06_A,1,2
node_19_B,node_07_B,1,6
node_19_B,node_07_C,0,1
node_19_B,node_08_B,5,42
node_19_B,node_08_C,0,10
node_19_B,node_08_A,2,8
node_19_B,node_09_B,3,26
node_19_B,node_09_C,2,19
node_19_B,node_09_A,3,19
node_19_B,node_10_B,0,3
node_19_B,node_10_C,0,0
node_19_B,node_10_A,0,9
node_19_B,node_11_B,0,7
node_19_B,node_11_C,2,15
node_19_B,node_11_A,2,32
node_19_B,node_12_B,1,17
node_19_B,node_12_C,0,8
node_19_B,node_12_A,2,8
node_19_B,node_13_B,0,1
node_19_B,node_13_C,0,3
node_19_B,node_13_A,0,5
node_19_B,node_14_B,16,116
node_19_B,node_14_C,1,18
node_19_B,node_14_A,2,10
node_19_B,node_15_B,1,10
node_19_B,node_15_C,0,2
node_19_B,node_16_B,1,12
node_19_B,node_16_C,0,3
node_19_B,node_16_A,0,7
node_19_B,node_17_B,0,3
node_19_B,node_17_C,0,9
node_19_B,node_17_A,0,3
node_19_B,node_18_B,1,2
node_19_B,node_18_C,0,5
node_19_B,node_18_A,3,7
node_19_B,node_20_B,5,25
node_19_B,node_20_C,5,29
node_19_B,node_20_A,1,7
node_19_B,node_21_B,1,3
node_19_B,node_21_C,0,1
node_19_B,node_21_A,0,2
node_19_B,node_22_B,0,14
node_19_B,node_22_C,2,10
node_19_B,node_22_A,18,51
node_19_B,node_23_B,0,4
node_19_B,node_23_C,3,21
node_19_B,node_23_A,11,306
node_19_B,node_24_B,0,0
node_19_B,node_24_C,0,0
node_19_B,node_24_A,3,0
node_19_B,node_25_B,5,5
node_19_B,node_25_C,0,2
node_19_B,node_25_A,2,0
node_19_B,node_26_B,0,3
node_19_B,node_26_C,0,6
node_19_B,node_26_A,0,11
node_19_B,node_27_B,12,165
node_19_B,node_27_C,4,107
node_19_B,node_27_A,5,93
node_19_C,node_01_B,0,6
node_19_C,node_01_C,1,3
node_19_C,node_01_A,0,3
node_19_C,node_02_B,3,10
node_19_C,node_02_C,2,20
node_19_C,node_02_A,1,6
node_19_C,node_03_B,4,8
node_19_C,node_03_C,8,41
node_19_C,node_03_A,17,16
node_19_C,node_04_B,13,86
node_19_C,node_04_C,4,13
node_19_C,node_04_A,3,50
node_19_C,node_05_B,0,3
node_19_C,node_05_C,0,0
node_19_C,node_06_B,0,0
node_19_C,node_06_A,0,0
node_19_C,node_07_B,0,0
node_19_C,node_07_C,0,1
node_19_C,node_08_B,8,5
node_19_C,node_08_C,0,5
node_19_C,node_08_A,2,3
node_19_C,node_09_B,2,14
node_19_C,node_09_C,2,10
node_19_C,node_09_A,1,14
node_19_C,node_10_B,0,0
node_19_C,node_10_C,0,0
node_19_C,node_10_A,0,4
node_19_C,node_11_B,0,3
node_19_C,node_11_C,1,3
node_19_C,node_11_A,2,6
node_19_C,node_12_B,0,4
node_19_C,node_12_C,0,2
node_19_C,node_12_A,2,3
node_19_C,node_13_B,0,0
node_19_C,node_13_C,0,0
node_19_C,node_13_A,0,3
node_19_C,node_14_B,9,37
node_19_C,node_14_C,3,6
node_19_C,node_14_A,1,5
node_19_C,node_15_B,0,0
node_19_C,node_15_C,1,2
node_19_C,node_15_A,0,0
node_19_C,node_16_B,2,4
node_19_C,node_16_C,1,1
node_19_C,node_16_A,1,3
node_19_C,node_17_B,2,1
node_19_C,node_17_C,0,3
node_19_C,node_17_A,0,0
node_19_C,node_18_B,1,0
node_19_C,node_18_C,0,1
node_19_C,node_18_A,1,0
node_19_C,node_20_B,1,13
node_19_C,node_20_C,5,8
node_19_C,node_20_A,1,7
node_19_C,node_21_B,0,0
node_19_C,node_21_C,1,1
node_19_C,node_21_A,0,0
node_19_C,node_22_B,2,4
node_19_C,node_22_C,1,3
node_19_C,node_22_A,10,23
node_19_C,node_23_B,2,1
node_19_C,node_23_C,3,6
node_19_C,node_23_A,13,121
node_19_C,node_24_B,0,0
node_19_C,node_24_A,0,0
node_19_C,node_25_B,3,2
node_19_C,node_25_C,5,0
node_19_C,node_25_A,3,0
node_19_C,node_26_B,0,4
node_19_C,node_26_C,0,0
node_19_C,node_26_A,0,2
node_19_C,node_27_B,7,43
node_19_C,node_27_C,3,27
node_19_C,node_27_A,3,44
node_19_A,node_01_B,16,65
node_19_A,node_01_C,17,83
node_19_A,node_01_A,11,77
node_19_A,node_02_B,32,113
node_19_A,node_02_C,17,171
node_19_A,node_02_A,17,58
node_19_A,node_03_B,32,134
node_19_A,node_03_C,40,444
node_19_A,node_03_A,124,230
node_19_A,node_04_B,117,1119
node_19_A,node_04_C,21,130
node_19_A,node_04_A,46,548
node_19_A,node_05_B,11,48
node_19_A,node_05_C,2,19
node_19_A,node_06_B,3,65
node_19_A,node_06_C,0,14
node_19_A,node_06_A,5,25
node_19_A,node_07_B,9,22
node_19_A,node_07_C,9,37
node_19_A,node_08_B,31,154
node_19_A,node_08_C,2,50
node_19_A,node_08_A,13,29
node_19_A,node_09_B,18,133
node_19_A,node_09_C,15,105
node_19_A,node_09_A,11,89
node_19_A,node_10_B,4,16
node_19_A,node_10_C,2,8
node_19_A,node_10_A,4,17
node_19_A,node_11_B,6,44
node_19_A,node_11_C,8,62
node_19_A,node_11_A,23,125
node_19_A,node_12_B,8,82
node_19_A,node_12_C,9,44
node_19_A,node_12_A,19,62
node_19_A,node_13_B,1,18
node_19_A,node_13_C,0,9
node_19_A,node_13_A,5,25
node_19_A,node_14_B,113,540
node_19_A,node_14_C,54,96
node_19_A,node_14_A,32,98
node_19_A,node_15_B,11,34
node_19_A,node_15_C,10,17
node_19_A,node_15_A,12,11
node_19_A,node_16_B,8,68
node_19_A,node_16_C,5,25
node_19_A,node_16_A,9,44
node_19_A,node_17_B,10,40
node_19_A,node_17_C,8,68
node_19_A,node_17_A,3,15
node_19_A,node_18_B,4,10
node_19_A,node_18_C,3,7
node_19_A,node_18_A,17,49
node_19_A,node_20_B,34,149
node_19_A,node_20_C,27,105
node_19_A,node_20_A,13,50
node_19_A,node_21_B,11,14
node_19_A,node_21_C,15,20
node_19_A,node_21_A,11,16
node_19_A,node_22_B,10,43
node_19_A,node_22_C,11,48
node_19_A,node_22_A,95,279
node_19_A,node_23_B,9,33
node_19_A,node_23_C,23,123
node_19_A,node_23_A,85,1826
node_19_A,node_24_B,3,0
node_19_A,node_24_C,1,0
node_19_A,node_24_A,11,0
node_19_A,node_25_B,34,19
node_19_A,node_25_C,12,1
node_19_A,node_25_A,19,11
node_19_A,node_26_B,2,15
node_19_A,node_26_C,13,34
node_19_A,node_26_A,11,34
node_19_A,node_27_B,94,592
node_19_A,node_27_C,53,506
node_19_A,node_27_A,43,366
node_20_B,node_01_B,227,2826
node_20_B,node_01_C,306,3251
node_20_B,node_01_A,415,2256
node_20_B,node_02_B,552,5028
node_20_B,node_02_C,565,8431
node_20_B,node_02_A,331,4081
node_20_B,node_03_B,117,1052
node_20_B,node_03_C,160,1149
node_20_B,node_03_A,189,841
node_20_B,node_04_B,3394,29757
node_20_B,node_04_C,562,6091
node_20_B,node_04_A,1290,10074
node_20_B,node_05_B,383,5294
node_20_B,node_05_C,85,1435
node_20_B,node_06_B,193,2514
node_20_B,node_06_C,47,560
node_20_B,node_06_A,166,1716
node_20_B,node_07_B,134,857
node_20_B,node_07_C,177,1424
node_20_B,node_08_B,1200,12716
node_20_B,node_08_C,194,3570
node_20_B,node_08_A,496,1640
node_20_B,node_09_B,510,7343
node_20_B,node_09_C,239,5154
node_20_B,node_09_A,445,3779
node_20_B,node_10_B,315,1578
node_20_B,node_10_C,209,966
node_20_B,node_10_A,334,1191
node_20_B,node_11_B,249,2105
node_20_B,node_11_C,258,2662
node_20_B,node_11_A,535,4066
node_20_B,node_12_B,274,4251
node_20_B,node_12_C,193,2888
node_20_B,node_12_A,365,2662
node_20_B,node_13_B,216,2321
node_20_B,node_13_C,112,1386
node_20_B,node_13_A,253,2788
node_20_B,node_14_B,2957,16847
node_20_B,node_14_C,659,5112
node_20_B,node_14_A,657,3524
node_20_B,node_15_B,291,1429
node_20_B,node_15_C,260,1121
node_20_B,node_15_A,196,511
node_20_B,node_16_B,721,4855
node_20_B,node_16_C,285,2158
node_20_B,node_16_A,541,3505
node_20_B,node_17_B,246,1935
node_20_B,node_17_C,206,1606
node_20_B,node_17_A,124,699
node_20_B,node_18_B,43,559
node_20_B,node_18_C,17,409
node_20_B,node_18_A,107,1525
node_20_B,node_19_B,19,69
node_20_B,node_19_C,9,39
node_20_B,node_19_A,106,199
node_20_B,node_21_B,194,986
node_20_B,node_21_C,214,1223
node_20_B,node_21_A,230,774
node_20_B,node_22_B,149,2007
node_20_B,node_22_C,136,2518
node_20_B,node_22_A,578,4442
node_20_B,node_23_B,132,2315
node_20_B,node_23_C,337,5810
node_20_B,node_23_A,820,8852
node_20_B,node_24_B,10,14
node_20_B,node_24_C,7,16
node_20_B,node_24_A,34,24
node_20_B,node_25_B,307,308
node_20_B,node_25_C,169,199
node_20_B,node_25_A,259,242
node_20_B,node_26_B,80,856
node_20_B,node_26_C,202,2517
node_20_B,node_26_A,252,1727
node_20_B,node_27_B,1833,20435
node_20_B,node_27_C,1340,16854
node_20_B,node_27_A,1348,8929
node_20_C,node_01_B,296,2355
node_20_C,node_01_C,272,2980
node_20_C,node_01_A,239,1672
node_20_C,node_02_B,347,3935
node_20_C,node_02_C,583,7238
node_20_C,node_02_A,356,3240
node_20_C,node_03_B,117,1391
node_20_C,node_03_C,117,1332
node_20_C,node_03_A,121,843
node_20_C,node_04_B,1718,24527
node_20_C,node_04_C,370,5423
node_20_C,node_04_A,634,8325
node_20_C,node_05_B,267,4828
node_20_C,node_05_C,72,1475
node_20_C,node_06_B,119,2643
node_20_C,node_06_C,27,565
node_20_C,node_06_A,91,1456
node_20_C,node_07_B,60,768
node_20_C,node_07_C,111,1148
node_20_C,node_08_B,1020,10031
node_20_C,node_08_C,154,2953
node_20_C,node_08_A,348,1018
node_20_C,node_09_B,428,4886
node_20_C,node_09_C,254,3582
node_20_C,node_09_A,284,2347
node_20_C,node_10_B,163,1817
node_20_C,node_10_C,84,1016
node_20_C,node_10_A,228,843
node_20_C,node_11_B,168,1860
node_20_C,node_11_C,251,2118
node_20_C,node_11_A,308,2531
node_20_C,node_12_B,223,3856
node_20_C,node_12_C,165,2638
node_20_C,node_12_A,216,1913
node_20_C,node_13_B,107,1253
node_20_C,node_13_C,58,797
