origin,des,type,size,flow,extra,dis
node_18_A,node_23_C,Fast,22,1,1,2
node_10_A,node_25_C,Fast,35,1,1,2
node_13_A,node_22_C,Fast,12,1,1,2
node_09_A,node_10_A,Fast,75,1,1,1
node_09_A,node_16_C,Fast,26,1,1,2
node_09_B,node_02_C,Fast,184,1,1,4
node_17_C,node_23_B,Fast,25,1,1,4
node_21_B,node_01_A,Fast,18,1,1,3
node_06_B,node_05_C,Fast,16,1,1,4
node_15_A,node_04_C,Fast,128,1,0,2
node_24_B,node_12_A,Fast,4,1,0,3
node_25_A,node_10_C,Fast,12,1,1,2
node_26_B,node_09_C,Fast,42,1,1,4
node_17_A,node_22_B,Fast,13,1,1,2
node_17_C,node_19_B,Fast,2,1,1,4
node_11_C,node_26_B,Fast,20,1,1,4
node_20_A,node_13_C,Fast,11,1,1,2
node_17_C,node_03_B,Fast,23,1,1,4
node_02_A,node_09_A,Fast,105,1,1,1
node_26_A,node_21_C,Fast,35,1,1,2
node_10_C,node_06_A,Fast,3,1,1,3
node_08_C,node_18_A,Fast,24,1,1,3
node_09_A,node_19_C,Fast,6,1,1,2
node_08_C,node_03_C,Fast,34,1,1,4
node_27_C,node_10_A,Fast,209,1,1,3
node_13_C,node_19_A,Fast,4,1,1,3
node_23_C,node_05_C,Fast,22,1,1,4
node_06_B,node_10_B,Fast,6,1,1,4
node_09_A,node_04_B,Fast,1028,1,0,2
node_04_B,node_13_B,Fast,599,1,1,4
node_02_C,node_25_B,Fast,421,1,1,4
node_06_A,node_16_B,Fast,44,1,1,2
node_20_B,node_05_B,Fast,383,1,1,4
node_27_A,node_21_A,Fast,228,1,1,1
node_26_C,node_25_A,Fast,22,1,1,3
node_04_B,node_10_A,Fast,967,1,1,3
node_17_A,node_25_A,Fast,20,1,1,1
node_14_C,node_19_C,Fast,9,1,1,4
node_20_C,node_05_C,Fast,72,1,1,4
node_01_B,node_17_C,Fast,33,1,1,4
node_12_C,node_21_C,Fast,24,1,1,4
node_16_C,node_18_A,Fast,20,1,1,3
node_22_B,node_11_B,Fast,7,1,1,4
node_24_A,node_27_A,Fast,48,1,0,1
node_11_B,node_16_A,Fast,60,1,1,3
node_03_C,node_14_B,Fast,153,1,0,4
node_17_C,node_21_A,Fast,41,1,1,3
node_18_B,node_11_B,Fast,11,1,0,4
node_26_B,node_01_A,Fast,26,1,1,3
node_23_C,node_09_C,Fast,59,1,1,4
node_02_B,node_17_B,Fast,206,1,1,4
node_05_B,node_25_A,Fast,53,1,1,3
node_13_B,node_01_A,Fast,21,1,1,3
node_23_B,node_09_C,Fast,26,1,1,4
node_03_C,node_24_A,Fast,11,1,1,3
node_05_B,node_10_C,Fast,28,1,1,4
node_21_C,node_06_B,Fast,9,1,1,4
node_02_A,node_27_C,Fast,365,1,0,2
node_15_B,node_06_A,Fast,28,1,1,3
node_21_C,node_17_C,Fast,21,1,1,4
node_03_A,node_18_C,Fast,36,1,1,2
node_05_C,node_03_B,Fast,4,1,1,4
node_04_A,node_06_B,Fast,620,1,1,2
node_16_A,node_23_B,Fast,39,1,1,2
node_11_A,node_19_A,Fast,73,1,1,1
node_16_A,node_03_A,Fast,49,1,1,1
node_16_C,node_02_C,Fast,55,1,1,4
node_16_B,node_01_B,Fast,105,1,1,4
node_17_C,node_11_B,Fast,21,1,1,4
node_16_A,node_07_B,Fast,174,1,1,2
node_24_A,node_21_C,Fast,8,1,0,2
node_13_C,node_21_A,Fast,6,1,1,3
node_13_C,node_25_C,Fast,5,1,1,4
node_23_A,node_11_C,Fast,257,1,1,2
node_13_A,node_10_C,Fast,197,1,0,2
node_04_C,node_10_A,Fast,128,1,1,3
node_17_B,node_07_C,Fast,30,1,1,4
node_15_C,node_21_A,Fast,15,1,1,3
node_23_C,node_01_B,Fast,71,1,1,4
node_17_C,node_15_A,Fast,27,1,1,3
node_23_A,node_26_C,Fast,460,1,1,2
node_23_A,node_27_C,Fast,885,1,0,2
node_06_C,node_26_A,Fast,42,1,0,3
node_19_A,node_04_A,Fast,46,1,0,1
node_14_A,node_27_B,Fast,18,1,1,2
node_01_B,node_16_A,Fast,40,1,1,3
node_23_A,node_16_C,Fast,92,1,1,2
node_18_A,node_04_C,Fast,19,1,1,2
node_16_A,node_21_A,Fast,85,1,1,1
node_12_A,node_17_A,Fast,25,1,1,1
node_21_A,node_05_B,Fast,20,1,1,2
node_06_B,node_03_B,Fast,6,1,1,4
node_18_B,node_19_B,Fast,1,1,1,4
node_12_A,node_10_B,Fast,52,1,1,2
node_17_A,node_10_A,Fast,10,1,1,1
node_09_B,node_23_C,Fast,113,1,1,4
node_20_A,node_24_A,Fast,10,1,1,1
node_27_A,node_04_A,Fast,1487,1,0,1
node_21_C,node_22_C,Fast,15,1,1,4
node_06_B,node_03_C,Fast,12,1,1,4
node_27_C,node_21_C,Fast,527,1,1,4
node_08_C,node_10_B,Fast,65,1,1,4
node_04_A,node_10_B,Fast,355,1,1,2
node_27_A,node_14_B,Fast,24,1,1,2
node_03_B,node_04_B,Fast,142,1,0,4
node_16_B,node_19_B,Fast,7,1,1,4
node_04_B,node_15_A,Fast,1631,1,1,3
node_23_A,node_04_B,Fast,4262,1,0,2
node_26_C,node_23_B,Fast,35,1,1,4
node_21_C,node_16_A,Fast,21,1,1,3
node_13_A,node_01_C,Fast,40,1,1,2
node_08_B,node_15_A,Fast,253,1,1,3
node_18_B,node_21_B,Fast,4,1,1,4
node_25_A,node_12_B,Fast,50,1,0,2
node_03_C,node_09_C,Fast,16,1,1,4
node_18_B,node_25_A,Fast,11,1,0,3
node_17_B,node_10_A,Fast,97,1,0,3
node_25_C,node_01_B,Fast,7,1,1,4
node_02_C,node_07_C,Fast,214,1,1,4
node_25_B,node_05_B,Fast,29,1,1,4
node_08_A,node_22_B,Fast,67,1,1,2
node_17_C,node_07_B,Fast,33,1,1,4
node_06_B,node_08_C,Fast,11,1,1,4
node_26_C,node_19_A,Fast,12,1,1,3
node_19_C,node_25_A,Fast,3,1,0,3
node_07_B,node_23_B,Fast,13,1,1,4
node_19_A,node_16_B,Fast,8,1,1,2
node_06_A,node_23_A,Fast,602,1,0,1
node_21_A,node_20_A,Fast,30,1,1,1
node_03_C,node_19_C,Fast,2,1,1,4
node_21_A,node_04_B,Fast,220,1,0,2
node_01_B,node_15_A,Fast,87,1,1,3
node_20_A,node_19_C,Fast,2,1,1,2
node_06_A,node_04_B,Fast,689,1,0,2
node_18_C,node_01_C,Fast,4,1,1,4
node_18_A,node_05_B,Fast,11,1,1,2
node_07_B,node_03_C,Fast,2,1,1,4
node_12_C,node_25_B,Fast,51,1,1,4
node_13_A,node_10_A,Fast,358,1,0,1
node_02_B,node_13_A,Fast,226,1,1,3
node_07_B,node_19_A,Fast,1,1,1,3
node_12_B,node_14_A,Fast,96,1,1,3
node_02_C,node_03_A,Fast,196,1,1,3
node_04_A,node_10_C,Fast,213,1,1,2
node_02_B,node_18_B,Fast,26,1,1,4
node_14_B,node_20_A,Fast,729,1,1,3
node_20_B,node_21_A,Fast,230,1,1,3
node_12_C,node_17_A,Fast,13,1,1,3
node_06_B,node_11_C,Fast,29,1,1,4
node_04_C,node_11_C,Fast,248,1,1,4
node_22_C,node_11_C,Fast,18,1,1,4
node_23_B,node_15_C,Fast,31,1,1,4
node_08_C,node_12_B,Fast,39,1,1,4
node_11_B,node_03_A,Fast,39,1,1,3
node_06_B,node_17_B,Fast,7,1,1,4
node_18_B,node_14_C,Fast,14,1,0,4
node_11_A,node_26_A,Fast,190,1,1,1
node_22_A,node_15_C,Fast,78,1,1,2
node_10_B,node_06_C,Fast,6,1,1,4
node_16_A,node_17_C,Fast,241,1,0,2
node_03_A,node_14_B,Fast,321,1,0,2
node_20_C,node_21_B,Fast,143,1,1,4
node_21_A,node_26_C,Fast,8,1,1,2
node_07_B,node_08_B,Fast,128,1,0,4
node_12_B,node_13_C,Fast,5,1,1,4
node_03_A,node_11_A,Fast,83,1,0,1
node_18_A,node_13_B,Fast,6,1,1,2
node_26_C,node_13_C,Fast,7,1,1,4
node_06_A,node_18_B,Fast,2,1,1,2
node_21_A,node_22_C,Fast,8,1,1,2
node_16_B,node_24_A,Fast,19,1,1,3
node_27_B,node_24_B,Fast,30,1,1,4
node_18_C,node_26_C,Fast,1,1,1,4
node_19_B,node_15_B,Fast,1,1,1,4
node_21_A,node_23_A,Fast,66,1,0,1
node_21_A,node_11_A,Fast,44,1,1,1
node_16_B,node_22_C,Fast,36,1,1,4
node_26_A,node_15_A,Fast,78,1,1,1
node_20_B,node_03_A,Fast,189,1,1,3
node_10_C,node_19_B,Fast,1,1,1,4
node_06_A,node_25_C,Fast,11,1,1,2
node_08_C,node_17_B,Fast,77,1,1,4
node_12_B,node_01_B,Fast,53,1,1,4
node_23_A,node_21_C,Fast,145,1,1,2
node_03_C,node_13_B,Fast,4,1,1,4
node_23_A,node_18_C,Fast,19,1,1,2
node_04_B,node_10_C,Fast,487,1,1,4
node_04_A,node_14_A,Fast,1189,1,1,1
node_14_B,node_01_C,Fast,176,1,1,4
node_10_A,node_14_A,Fast,155,1,0,1
node_06_B,node_07_C,Fast,25,1,1,4
node_23_B,node_14_B,Fast,340,1,0,4
node_11_C,node_12_C,Fast,112,1,1,4
node_15_A,node_04_A,Fast,242,1,0,1
node_21_A,node_12_B,Fast,17,1,1,2
node_20_B,node_11_C,Fast,258,1,1,4
node_15_C,node_10_B,Fast,12,1,1,4
node_03_A,node_01_B,Fast,30,1,1,2
node_24_B,node_09_C,Fast,3,1,0,4
node_12_A,node_04_C,Fast,271,1,0,2
node_23_B,node_25_C,Fast,28,1,1,4
node_08_A,node_20_A,Fast,146,1,1,1
node_22_B,node_25_C,Fast,13,1,1,4
node_25_B,node_10_B,Fast,21,1,1,4
node_26_C,node_20_A,Fast,24,1,1,3
node_20_C,node_03_A,Fast,121,1,1,3
node_27_A,node_13_A,Fast,172,1,1,1
node_12_C,node_09_C,Fast,40,1,1,4
node_27_C,node_26_C,Fast,344,1,1,4
node_21_A,node_15_C,Fast,12,1,1,2
node_01_B,node_13_C,Fast,8,1,1,4
node_15_A,node_23_C,Fast,55,1,1,2
node_14_B,node_27_C,Fast,373,1,1,4
node_02_B,node_26_B,Fast,104,1,1,4
node_03_A,node_13_C,Fast,5,1,1,2
node_27_A,node_20_C,Fast,831,1,0,2
node_19_A,node_08_A,Fast,13,1,1,1
node_24_C,node_23_B,Fast,9,1,0,4
node_20_B,node_08_C,Fast,194,1,1,4
node_14_C,node_03_B,Fast,57,1,1,4
node_05_B,node_19_A,Fast,28,1,1,3
node_12_B,node_14_B,Fast,453,1,0,4
node_15_B,node_14_A,Fast,66,1,1,3
node_20_A,node_11_B,Fast,46,1,1,2
node_13_B,node_21_C,Fast,19,1,1,4
node_25_C,node_18_A,Fast,10,1,1,3
node_25_A,node_15_C,Fast,23,1,1,2
node_20_B,node_22_B,Fast,149,1,1,4
node_17_C,node_09_A,Fast,42,1,1,3
node_07_C,node_03_C,Fast,12,1,1,4
node_18_C,node_15_C,Fast,6,1,1,4
node_26_B,node_01_C,Fast,36,1,1,4
node_21_C,node_12_A,Fast,24,1,1,3
node_14_A,node_05_B,Fast,176,1,1,2
node_16_C,node_01_C,Fast,34,1,1,4
node_09_C,node_16_A,Fast,87,1,1,3
node_09_B,node_11_C,Fast,130,1,1,4
node_25_C,node_04_A,Fast,52,1,0,3
node_10_A,node_01_A,Fast,79,1,1,1
node_25_C,node_14_B,Fast,117,1,0,4
node_18_B,node_02_C,Fast,3,1,1,4
node_01_C,node_10_C,Fast,31,1,1,4
node_21_A,node_02_A,Fast,25,1,1,1
node_12_A,node_04_A,Fast,582,1,0,1
node_22_B,node_02_C,Fast,11,1,1,4
node_20_C,node_23_C,Fast,236,1,1,4
node_06_A,node_13_C,Fast,5,1,1,2
node_18_A,node_20_B,Fast,44,1,0,2
node_09_A,node_08_A,Fast,194,1,1,1
node_23_B,node_15_B,Fast,30,1,1,4
node_21_A,node_26_A,Fast,14,1,1,1
node_01_B,node_27_C,Fast,8,1,1,4
node_24_C,node_08_A,Fast,2,1,0,3
node_12_C,node_14_A,Fast,69,1,1,3
node_20_C,node_26_A,Fast,143,1,1,3
node_14_A,node_20_C,Fast,317,1,0,2
node_12_B,node_03_A,Fast,23,1,1,3
node_27_C,node_13_B,Fast,222,1,1,4
node_14_C,node_08_A,Fast,198,1,1,3
node_10_A,node_02_C,Fast,272,1,0,2
node_21_B,node_04_C,Fast,15,1,1,4
node_11_A,node_10_B,Fast,95,1,1,2
node_03_B,node_02_A,Fast,16,1,1,3
node_15_A,node_01_A,Fast,80,1,1,1
node_02_A,node_14_A,Fast,184,1,0,1
node_15_C,node_09_A,Fast,35,1,1,3
node_25_B,node_22_A,Fast,135,1,0,3
node_21_C,node_17_B,Fast,18,1,1,4
node_24_C,node_04_A,Fast,11,1,0,3
node_10_C,node_19_A,Fast,5,1,1,3
node_11_B,node_13_C,Fast,7,1,1,4
node_21_A,node_27_B,Fast,68,1,0,2
node_21_B,node_02_B,Fast,27,1,1,4
node_25_C,node_21_A,Fast,4,1,1,3
node_22_A,node_08_B,Fast,308,1,0,2
node_07_C,node_18_B,Fast,5,1,1,4
node_02_B,node_19_B,Fast,11,1,1,4
node_04_B,node_19_C,Fast,38,1,1,4
node_06_C,node_15_A,Fast,5,1,1,3
node_14_C,node_26_C,Fast,77,1,1,4
node_26_C,node_17_B,Fast,18,1,1,4
node_22_B,node_14_C,Fast,18,1,1,4
node_25_C,node_09_C,Fast,34,1,0,4
node_16_C,node_26_B,Fast,19,1,1,4
node_24_A,node_25_C,Fast,3,1,0,2
node_25_B,node_04_B,Fast,196,1,0,4
node_08_B,node_01_A,Fast,329,1,1,3
node_13_C,node_21_C,Fast,10,1,1,4
node_08_B,node_19_C,Fast,14,1,1,4
node_01_A,node_16_C,Fast,18,1,1,2
node_16_A,node_09_A,Fast,138,1,1,1
node_23_B,node_03_A,Fast,18,1,1,3
node_16_A,node_26_C,Fast,62,1,1,2
node_11_B,node_22_A,Fast,138,1,1,3
node_04_C,node_01_C,Fast,202,1,1,4
node_18_C,node_16_C,Fast,2,1,1,4
node_27_C,node_16_A,Fast,565,1,1,3
node_02_B,node_09_C,Fast,364,1,1,4
node_25_C,node_06_A,Fast,3,1,1,3
node_06_B,node_22_C,Fast,8,1,1,4
node_15_A,node_02_B,Fast,162,1,0,2
node_03_A,node_06_A,Fast,21,1,1,1
node_01_A,node_04_A,Fast,201,1,0,1
node_09_C,node_11_B,Fast,115,1,1,4
node_25_B,node_18_A,Fast,22,1,1,3
node_19_B,node_18_A,Fast,3,1,1,3
node_17_B,node_18_A,Fast,22,1,1,3
node_03_A,node_19_A,Fast,191,1,0,1
node_09_C,node_26_C,Fast,100,1,1,4
node_13_B,node_04_C,Fast,43,1,1,4
node_21_B,node_15_B,Fast,12,1,1,4
node_21_A,node_13_B,Fast,6,1,1,2
node_04_A,node_05_B,Fast,1489,1,0,2
node_04_A,node_11_B,Fast,591,1,1,2
node_09_B,node_10_A,Fast,56,1,1,3
node_11_C,node_01_A,Fast,91,1,1,3
node_12_C,node_13_B,Fast,13,1,1,4
node_17_C,node_05_B,Fast,29,1,1,4
node_15_C,node_01_A,Fast,55,1,1,3
node_15_A,node_21_A,Fast,21,1,1,1
node_15_B,node_06_C,Fast,8,1,1,4
node_03_A,node_09_A,Fast,59,1,1,1
node_24_A,node_03_B,Fast,10,1,0,2
node_24_A,node_02_C,Fast,18,1,0,2
node_10_A,node_26_C,Fast,105,1,1,2
node_07_B,node_04_A,Fast,164,1,0,3
node_08_A,node_24_B,Fast,8,1,1,2
node_04_C,node_07_C,Fast,240,1,1,4
node_27_B,node_10_B,Fast,407,1,1,4
node_20_A,node_06_A,Fast,45,1,1,1
node_15_C,node_09_B,Fast,54,1,1,4
node_07_B,node_14_B,Fast,144,1,0,4
node_11_B,node_05_C,Fast,14,1,1,4
node_10_A,node_06_B,Fast,107,1,1,2
node_13_B,node_18_A,Fast,8,1,1,3
node_15_B,node_07_B,Fast,15,1,1,4
node_20_A,node_03_B,Fast,33,1,1,2
node_03_B,node_15_A,Fast,12,1,1,3
node_11_A,node_12_B,Fast,535,1,0,2
node_22_B,node_26_A,Fast,5,1,1,3
node_07_B,node_25_C,Fast,7,1,1,4
node_09_C,node_02_A,Fast,114,1,1,3
node_05_C,node_25_A,Fast,10,1,1,3
node_19_B,node_22_C,Fast,2,1,1,4
node_20_A,node_23_B,Fast,30,1,1,2
node_13_C,node_11_A,Fast,10,1,1,3
node_22_B,node_18_B,Fast,15,1,1,4
node_13_A,node_02_B,Fast,71,1,1,2
node_03_B,node_22_A,Fast,204,1,0,3
node_26_C,node_14_B,Fast,326,1,0,4
node_09_A,node_23_B,Fast,32,1,1,2
node_18_A,node_20_C,Fast,33,1,0,2
node_15_A,node_11_C,Fast,72,1,1,2
node_06_B,node_25_B,Fast,25,1,1,4
node_13_C,node_25_A,Fast,10,1,1,3
node_20_B,node_19_A,Fast,106,1,1,3
node_12_A,node_24_C,Fast,2,1,1,2
node_26_C,node_25_C,Fast,11,1,1,4
node_23_C,node_03_C,Fast,50,1,1,4
node_13_B,node_15_A,Fast,21,1,1,3
node_24_A,node_14_C,Fast,20,1,0,2
node_27_B,node_25_A,Fast,638,1,1,3
node_10_A,node_19_A,Fast,21,1,1,1
node_01_A,node_10_C,Fast,11,1,1,2
node_08_A,node_12_A,Fast,123,1,1,1
node_19_A,node_09_B,Fast,18,1,1,2
node_13_B,node_22_A,Fast,26,1,1,3
node_14_C,node_17_C,Fast,79,1,1,4
node_14_A,node_06_A,Fast,77,1,1,1
node_09_C,node_22_B,Fast,54,1,1,4
node_23_A,node_01_A,Fast,301,1,1,1
node_11_A,node_01_C,Fast,429,1,1,2
node_20_A,node_16_C,Fast,41,1,1,2
node_26_A,node_02_C,Fast,184,1,0,2
node_15_B,node_24_A,Fast,5,1,1,3
node_06_C,node_21_B,Fast,1,1,1,4
node_06_A,node_03_A,Fast,26,1,1,1
node_04_A,node_18_C,Fast,57,1,1,2
node_20_A,node_22_B,Fast,33,1,1,2
node_18_B,node_21_A,Fast,6,1,1,3
node_02_A,node_03_A,Fast,76,1,1,1
node_15_B,node_24_C,Fast,2,1,1,4
node_01_A,node_17_B,Fast,31,1,1,2
node_27_C,node_03_C,Fast,255,1,1,4
node_04_A,node_27_A,Fast,2650,1,0,1
node_14_C,node_13_B,Fast,65,1,1,4
node_06_A,node_02_A,Fast,76,1,1,1
node_08_A,node_03_B,Fast,37,1,1,2
node_03_B,node_22_C,Fast,28,1,1,4
node_07_C,node_04_C,Fast,210,1,0,4
node_10_C,node_23_C,Fast,11,1,1,4
node_06_C,node_27_B,Fast,50,1,0,4
node_06_A,node_11_C,Fast,29,1,1,2
node_10_A,node_09_C,Fast,100,1,1,2
node_19_A,node_27_A,Fast,43,1,0,1
node_25_A,node_21_B,Fast,16,1,1,2
node_14_A,node_01_A,Fast,13,1,1,1
node_18_A,node_21_C,Fast,16,1,1,2
node_17_A,node_25_B,Fast,32,1,1,2
node_12_B,node_24_C,Fast,1,1,1,4
node_12_C,node_02_A,Fast,43,1,1,3
node_20_B,node_09_C,Fast,239,1,1,4
node_08_B,node_19_B,Fast,42,1,1,4
node_10_B,node_27_B,Fast,185,1,0,4
node_26_A,node_22_C,Fast,24,1,1,2
node_03_B,node_10_B,Fast,5,1,1,4
node_05_B,node_25_B,Fast,47,1,1,4
node_14_B,node_19_B,Fast,59,1,1,4
node_22_C,node_18_C,Fast,4,1,1,4
node_21_C,node_05_C,Fast,5,1,1,4
node_14_A,node_06_B,Fast,70,1,1,2
node_01_C,node_04_B,Fast,958,1,0,4
node_27_A,node_17_B,Fast,231,1,1,2
node_25_B,node_21_C,Fast,19,1,1,4
node_24_A,node_26_A,Fast,20,1,0,1
node_10_A,node_06_A,Fast,38,1,1,1
node_23_B,node_12_A,Fast,63,1,1,3
node_18_B,node_03_A,Fast,23,1,0,3
node_23_A,node_19_C,Fast,19,1,1,2
node_22_B,node_12_A,Fast,18,1,1,3
node_27_B,node_05_C,Fast,198,1,1,4
node_06_A,node_26_A,Fast,123,1,0,1
node_06_A,node_22_B,Fast,9,1,1,2
node_15_B,node_21_A,Fast,17,1,1,3
node_11_B,node_17_A,Fast,21,1,1,3
node_20_B,node_21_C,Fast,214,1,1,4
node_24_A,node_23_C,Fast,62,1,0,2
node_15_A,node_10_A,Fast,34,1,1,1
node_10_B,node_23_C,Fast,28,1,1,4
node_21_C,node_26_C,Fast,9,1,1,4
node_12_A,node_06_A,Fast,88,1,1,1
node_18_A,node_22_C,Fast,23,1,1,2
node_06_A,node_18_A,Fast,10,1,1,1
node_13_A,node_08_C,Fast,41,1,1,2
node_12_A,node_23_A,Fast,266,1,0,1
node_10_A,node_27_A,Fast,260,1,0,1
node_19_A,node_12_B,Fast,8,1,1,2
node_06_B,node_15_C,Fast,49,1,1,4
node_11_C,node_18_B,Fast,6,1,1,4
node_08_C,node_24_C,Fast,6,1,1,4
node_17_A,node_15_A,Fast,6,1,1,1
node_01_C,node_13_B,Fast,22,1,1,4
node_09_C,node_15_A,Fast,103,1,1,3
node_05_B,node_21_B,Fast,48,1,1,4
node_23_A,node_22_A,Fast,758,1,0,1
node_24_B,node_21_C,Fast,4,1,0,4
node_08_B,node_07_C,Fast,249,1,1,4
node_03_A,node_13_A,Fast,22,1,1,1
node_01_B,node_06_A,Fast,24,1,1,3
node_09_A,node_13_A,Fast,41,1,1,1
node_23_A,node_09_A,Fast,304,1,1,1
node_18_A,node_10_A,Fast,14,1,1,1
node_06_C,node_10_B,Fast,1,1,1,4
node_20_C,node_15_C,Fast,157,1,1,4
node_09_A,node_20_C,Fast,233,1,0,2
node_04_A,node_13_A,Fast,388,1,1,1
node_03_A,node_18_A,Fast,143,1,0,1
node_19_B,node_12_A,Fast,2,1,1,3
node_15_C,node_04_B,Fast,1409,1,0,4
node_23_A,node_10_C,Fast,87,1,1,2
node_17_B,node_22_B,Fast,36,1,1,4
node_03_B,node_09_C,Fast,15,1,1,4
node_25_C,node_19_A,Fast,2,1,1,3
node_04_C,node_08_A,Fast,218,1,1,3
node_19_A,node_11_B,Fast,6,1,1,2
node_04_A,node_22_B,Fast,291,1,1,2
node_20_A,node_18_C,Fast,2,1,1,2
node_02_B,node_22_B,Fast,107,1,1,4
node_03_C,node_21_C,Fast,9,1,1,4
node_06_A,node_27_B,Fast,196,1,0,2
node_26_C,node_07_B,Fast,12,1,1,4
node_07_C,node_25_B,Fast,21,1,1,4
node_20_A,node_17_C,Fast,65,1,1,2
node_08_A,node_16_A,Fast,122,1,1,1
node_05_B,node_18_C,Fast,6,1,1,4
node_17_B,node_11_A,Fast,36,1,1,3
node_13_B,node_25_B,Fast,17,1,1,4
node_01_C,node_18_A,Fast,20,1,1,3
node_26_A,node_04_C,Fast,172,1,0,2
node_22_C,node_01_C,Fast,16,1,1,4
node_04_C,node_01_A,Fast,220,1,1,3
node_02_A,node_08_A,Fast,97,1,1,1
node_25_A,node_26_A,Fast,47,1,1,1
node_17_A,node_07_B,Fast,16,1,1,2
node_23_B,node_01_C,Fast,51,1,1,4
node_19_A,node_03_A,Fast,124,1,0,1
node_23_A,node_12_C,Fast,203,1,1,2
node_14_C,node_22_B,Fast,59,1,1,4
node_25_A,node_09_B,Fast,130,1,0,2
node_25_C,node_08_B,Fast,43,1,0,4
node_24_A,node_12_A,Fast,23,1,0,1
node_06_B,node_24_A,Fast,2,1,1,3
node_20_C,node_23_B,Fast,92,1,1,4
node_17_C,node_26_B,Fast,6,1,1,4
node_21_A,node_13_C,Fast,3,1,1,2
node_06_C,node_15_B,Fast,8,1,1,4
node_07_C,node_25_A,Fast,28,1,1,3
node_21_C,node_20_A,Fast,28,1,1,3
node_04_C,node_09_A,Fast,254,1,1,3
node_20_A,node_01_A,Fast,92,1,1,1
node_24_C,node_12_C,Fast,6,1,0,4
node_15_B,node_22_B,Fast,9,1,1,4
node_19_A,node_04_B,Fast,117,1,0,2
node_22_C,node_16_C,Fast,5,1,1,4
node_12_C,node_26_C,Fast,41,1,1,4
node_08_A,node_18_A,Fast,74,1,1,1
node_09_B,node_10_C,Fast,32,1,1,4
node_15_C,node_13_A,Fast,14,1,1,3
node_15_C,node_23_C,Fast,40,1,1,4
node_13_C,node_24_A,Fast,1,1,1,3
node_22_C,node_12_C,Fast,4,1,1,4
node_11_A,node_13_C,Fast,30,1,1,2
node_10_A,node_11_B,Fast,55,1,1,2
node_12_C,node_17_C,Fast,25,1,1,4
node_13_B,node_05_B,Fast,29,1,1,4
node_20_C,node_06_C,Fast,27,1,1,4
node_15_B,node_26_C,Fast,33,1,1,4
node_22_A,node_20_B,Fast,354,1,0,2
node_02_A,node_16_B,Fast,124,1,0,2
node_09_A,node_23_C,Fast,83,1,1,2
node_14_A,node_12_C,Fast,60,1,1,2
node_23_B,node_19_A,Fast,17,1,1,3
node_01_B,node_17_B,Fast,36,1,1,4
node_17_A,node_01_A,Fast,46,1,0,1
node_02_B,node_03_A,Fast,191,1,1,3
node_17_A,node_19_C,Fast,5,1,1,2
node_09_B,node_16_B,Fast,139,1,1,4
node_26_C,node_09_B,Fast,47,1,1,4
node_04_B,node_08_A,Fast,1408,1,1,3
node_25_A,node_27_A,Fast,231,1,0,1
node_20_B,node_07_C,Fast,177,1,1,4
node_23_A,node_16_B,Fast,289,1,1,2
node_09_C,node_06_A,Fast,67,1,1,3
node_01_C,node_02_A,Fast,65,1,1,3
node_15_A,node_20_A,Fast,34,1,1,1
node_25_B,node_08_C,Fast,16,1,1,4
node_23_C,node_04_A,Fast,305,1,0,3
node_08_B,node_03_C,Fast,196,1,1,4
node_06_A,node_10_B,Fast,12,1,1,2
node_02_C,node_17_B,Fast,282,1,1,4
node_04_B,node_03_C,Fast,559,1,1,4
node_15_A,node_27_C,Fast,309,1,0,2
node_20_C,node_21_A,Fast,133,1,1,3
node_19_A,node_22_B,Fast,10,1,1,2
node_20_A,node_16_A,Fast,129,1,1,1
node_10_C,node_08_A,Fast,25,1,1,3
node_22_C,node_08_A,Fast,23,1,1,3
node_06_B,node_15_A,Fast,31,1,1,3
node_19_A,node_02_C,Fast,17,1,1,2
node_19_A,node_13_A,Fast,5,1,1,1
node_19_A,node_23_C,Fast,23,1,0,2
node_03_B,node_26_A,Fast,13,1,1,3
node_04_A,node_21_A,Fast,385,1,1,1
node_19_A,node_25_C,Fast,12,1,1,2
node_22_B,node_17_A,Fast,13,1,1,3
node_11_B,node_17_B,Fast,41,1,1,4
node_01_C,node_27_B,Fast,5,1,1,4
node_08_B,node_04_C,Fast,458,1,1,4
node_20_A,node_15_B,Fast,75,1,1,2
node_25_B,node_17_B,Fast,9,1,1,4
node_04_B,node_08_C,Fast,850,1,1,4
node_02_A,node_05_C,Fast,23,1,1,2
node_27_A,node_02_C,Fast,715,1,0,2
node_27_A,node_22_C,Fast,198,1,1,2
node_19_A,node_14_B,Fast,113,1,0,2
node_21_B,node_05_B,Fast,16,1,1,4
node_11_C,node_14_B,Fast,650,1,0,4
node_04_A,node_08_A,Fast,656,1,1,1
node_08_C,node_12_A,Fast,65,1,1,3
node_09_C,node_15_B,Fast,153,1,1,4
node_26_C,node_10_C,Fast,5,1,1,4
node_04_A,node_12_B,Fast,1306,1,0,2
node_02_B,node_07_C,Fast,270,1,1,4
node_05_B,node_06_C,Fast,49,1,1,4
node_10_A,node_17_C,Fast,169,1,0,2
node_06_C,node_17_C,Fast,4,1,1,4
node_14_A,node_25_B,Fast,70,1,1,2
node_04_B,node_11_C,Fast,1779,1,1,4
node_10_A,node_18_C,Fast,10,1,1,2
node_27_C,node_14_A,Fast,364,1,1,3
node_02_B,node_11_B,Fast,286,1,1,4
node_18_C,node_16_A,Fast,1,1,1,3
